doc_n,date,title
2018120003.0,2019-12-02,СИСТЕМА ЭЛЕКТРООБЕСПЕЧЕНИЯ МОНИТОРИНГОВОЙ АППАРАТУРЫ ГРУЗОВОГО ВАГОНА
2018120203.0,2019-12-03,Модуль главной передачи
2017135519.0,2019-05-27,"СЕДЕЛЬНО-СЦЕПНОЕ УСТРОЙСТВО, ВЫПОЛНЕННОЕ С ВОЗМОЖНОСТЬЮ АВТОМАТИЧЕСКОГО ЗАМЫКАНИЯ С УСТАНОВКОЙ ЧАСТИ КОЖУХА"
2018120911.0,2019-12-06,СПОСОБ И УСТРОЙСТВО ДЛЯ ЭЛЕКТРИЧЕСКОЙ ЗАРЯДКИ ЭЛЕКТРОМОБИЛЕЙ
2018121151.0,2019-12-10,БАЛКА ОСИ ТРАНСПОРТНОГО СРЕДСТВА ХОЗЯЙСТВЕННОГО НАЗНАЧЕНИЯ И СПОСОБ ЕЕ ИЗГОТОВЛЕНИЯ
2018109143.0,2019-09-17,Способ и система для датчика влажности на транспортном средстве
2017133946.0,2019-04-02,СИСТЕМА И СПОСОБЫ РАБОТЫ ОПТИМИЗАТОРА КОНСТРУКЦИИ
2017133626.0,2019-03-28,Система формирования маршрута водителям для обслуживания запросов перевозки от упрощенного устройства для запроса перевозки
2017131419.0,2019-03-07,ПРЕДОТВРАЩЕНИЕ ЗАЖИГАНИЯ ДВИГАТЕЛЯ ТРАНСПОРТНОГО СРЕДСТВА ПРИ НАХОЖДЕНИИ ТОПЛИВОРАЗДАТОЧНОГО КРАНА В ОБЛАСТИ ВПУСКА ТОПЛИВА
2018122770.0,2019-12-25,ОСТЕКЛЕНИЕ СО ВСТРОЕННОЙ ПРОФИЛИРОВАННОЙ СЕКЦИЕЙ
2018123378.0,2019-12-30,КАБИНА ДЛЯ СЕЛЬСКОХОЗЯЙСТВЕННОЙ РАБОЧЕЙ МАШИНЫ
2018127830.0,2019-03-14,БОРТИК БАГАЖНИКА АВТОМОБИЛЯ
2018105720.0,2019-08-15,СИСТЕМЫ И СПОСОБЫ ДЛЯ ИЗБЕГАНИЯ СТОЛКНОВЕНИЯ ДВЕРИ
2017118072.0,2019-01-10,УСТРОЙСТВО ДЛЯ НАГРЕВА ОМЫВАТЕЛЬНОЙ ЖИДКОСТИ
2018107645.0,2019-09-03,Адаптивная помощь при управлении транспортным средством
2017126489.0,2019-01-24,ТОПЛИВНЫЙ БАК С ВОЗМОЖНОСТЬЮ СНЯТИЯ ИЗБЫТОЧНОГО ДАВЛЕНИЯ
2018102527.0,2019-07-24,"СПОСОБ ЭКСПЛУАТАЦИИ ТРАНСПОРТНОГО СРЕДСТВА, В ЧАСТНОСТИ ТРАНСПОРТНОГО СРЕДСТВА ДЛЯ ПЕРВОЗКИ ГРУЗОВ И ПАССАЖИРОВ"
2018105863.0,2019-08-16,"РЕССОРНАЯ СИСТЕМА, ИМЕЮЩАЯ ЗАКРЫВАЕМУЮ КАМЕРУ НАПРАВЛЯЮЩЕГО ПУАНСОНА"
2018105865.0,2019-08-16,"СИСТЕМА ОБСЛУЖИВАНИЯ, СПОСОБ ОБСЛУЖИВАНИЯ СИСТЕМЫ ОБСЛУЖИВАНИЯ И ТРАНСПОРТНОЕ СРЕДСТВО, СОДЕРЖАЩЕЕ СИСТЕМУ ОБСЛУЖИВАНИЯ"
2018101328.0,2019-07-16,КОНСТРУКЦИЯ ПРОТЕКТОРНЫХ БЛОКОВ ДЛЯ ПНЕВМАТИЧЕСКОЙ ШИНЫ ИЛИ ПРОТЕКТОРНОГО СЛОЯ
2018104095.0,2019-08-05,УСТРОЙСТВО ДЛЯ ОШИПОВКИ ШИНЫ
2018106685.0,2019-08-22,СПОСОБ И УПРАВЛЯЮЩЕЕ УСТРОЙСТВО ДЛЯ РАСПОЗНОВАНИЯ ОПРОКИДЫВАНИЯ ТРАНСПОРТНОГО СРЕДСТВА И СИСТЕМА ПОМОЩИ ВОДИТЕЛЮ
2017139748.0,2019-06-20,ЭЛЕКТРОМОБИЛЬ С УВЕЛИЧЕННЫМ ПРОБЕГОМ С ЦЕНТРАЛЬНЫМ РАСПОЛОЖЕНИЕМ ДВИГАТЕЛЯ
2019112252.0,2019-05-06,ШИНА С ИНДИКАТОРОМ ИЗНОСА И СИСТЕМА ДЛЯ ИСПЫТАНИЯ НА ИЗНОС
2017124016.0,2019-01-11,УСТРОЙСТВО И СПОСОБ ДЛЯ ДОКУМЕНТИРОВАНИЯ НАТЯЖЕНИЯ В НАТЯЖНОМ РЕМНЕ
2017143842.0,2019-06-17,Шина
2018104034.0,2019-08-05,"БЕСШУМНЫЙ ЭЛЕКТРОДВИГАТЕЛЬ С САМОВЕНТИЛЯЦИЕЙ, В ЧАСТНОСТИ, ДЛЯ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТНОГО СРЕДСТВА"
2017132375.0,2019-03-19,СПОСОБ И УСТРОЙСТВО ОБНАРУЖЕНИЯ ИЗМЕНЕНИЯ ПОВЕДЕНИЯ ВОДИТЕЛЯ АВТОТРАНСПОРТНОГО СРЕДСТВА
2018111217.0,2019-10-01,"СИДЕНЬЕ ТРАНСПОРТНОГО СРЕДСТВА, ВКЛЮЧАЮЩЕЕ В СЕБЯ ПОДУШКУ БЕЗОПАСНОСТИ"
2017143800.0,2019-06-14,"ПНЕВМАТИЧЕСКАЯ ШИНА, ПРОТЕКТОРНЫЙ СЛОЙ И ПРОТЕКТОРНЫЙ БЛОК, СОДЕРЖАЩИЕ ЩЕЛЕВИДНУЮ ПРОРЕЗЬ, А ТАКЖЕ ЛАМЕЛЬНАЯ ПЛАСТИНА ДЛЯ ЕЕ ИЗГОТОВЛЕНИЯ"
2018122937.0,2019-12-26,"УПРАВЛЯЕМАЯ СИСТЕМА ОЧИСТКИ И МЫТЬЯ ОКНА ТРАНСПОРТНОГО СРЕДСТВА, СТЕКЛООЧИСТИТЕЛЬ, ЩЕТКА СТЕКЛООЧИСТИТЕЛЯ И СПОСОБ ОСНАЩЕНИЯ ТРАНСПОРТНОГО СРЕДСТВА"
2017136587.0,2019-04-17,СИСТЕМА И СПОСОБ ДЛЯ ЗАПРОСА НА ЗАПРАВКУ ТОПЛИВОМ
2017137242.0,2019-04-25,СПОСОБ (ВАРИАНТЫ) И СИСТЕМА ДЛЯ УЛУЧШЕНИЯ ОТКЛИКА ГИБРИДНОГО ТРАНСПОРТНОГО СРЕДСТВА
2018114476.0,2019-11-21,СИСТЕМА И СПОСОБ ДЛЯ УЛУЧШЕННОГО ОБНАРУЖЕНИЯ ПОВЕДЕНИЯ В ПРЕДЕЛАХ ПОЛОСЫ ДВИЖЕНИЯ
2019106655.0,2019-05-07,СКЛАДНЫЕ КОЛЕСА И СПОСОБЫ ИЗГОТОВЛЕНИЯ СКЛАДНЫХ КОЛЕС
2018117691.0,2019-11-21,УПЛОТНЕННЫЕ НАТЯЖИТЕЛИ ПОЛОТЕН РЕМНЕЙ БЕЗОПАСНОСТИ ДЛЯ ПЕРСОНАЛЬНЫХ СИСТЕМ УДЕРЖАНИЯ И СООТВЕТСТВУЮЩИЕ СИСТЕМЫ И СПОСОБЫ
2017134785.0,2019-04-04,"СПОСОБ, СИСТЕМА И МАШИНОЧИТАЕМЫЕ НОСИТЕЛИ ХРАНЕНИЯ ДАННЫХ ДЛЯ ОБНАРУЖЕНИЯ ЛИСТВЫ С ИСПОЛЬЗОВАНИЕМ ДАННЫХ ДАЛЬНОСТИ"
2017134570.0,2019-04-05,ТРАНСПОРТНОЕ СРЕДСТВО И СПОСОБ УПРАВЛЕНИЯ СВЕТОПРОНИЦАЕМОСТЬЮ ОКОН ТРАНСПОРТНОГО СРЕДСТВА
2017145089.0,2019-06-24,СПОСОБ И УСТРОЙСТВО ДЛЯ МОНИТОРИНГА РАБОТОСПОСОБНОСТИ ДАТЧИКОВ ТРАНСПОРТНОГО СРЕДСТВА
2017131537.0,2019-03-12,СПОСОБ ЭКСПЛУАТАЦИИ СИСТЕМЫ КОНДИЦИОНИРОВАНИЯ ВОЗДУХА ТРАНСПОРТНОГО СРЕДСТВА (ВАРИАНТЫ) И СИСТЕМА ТРАНСПОРТНОГО СРЕДСТВА
2018100663.0,2019-07-11,СПОСОБ ОПРЕДЕЛЕНИЯ ОПТИМАЛЬНОГО ДЕЙСТВИЯ ДЛЯ ТРАНСПОРТНОГО СРЕДСТВА В ОТВЕТ НА ОБНАРУЖЕНИЕ ВЕТРА (ВАРИАНТЫ) И СООТВЕТСТВУЮЩЕЕ УСТРОЙСТВО
2017128412.0,2019-02-11,СПОСОБ ОСТАНОВКИ ПОВОРОТНОЙ ДВЕРИ ТРАНСПОРТНОГО СРЕДСТВА И СООТВЕТСТВУЮЩЕЕ ТРАНСПОРТНОЕ СРЕДСТВО (ВАРИАНТЫ)
2017128853.0,2019-02-14,ТРАНСПОРТНОЕ СРЕДСТВО С ВОЗМОЖНОСТЬЮ УПРАВЛЕНИЯ ФАРАМИ И СООТВЕТСТВУЮЩИЙ СПОСОБ
2017147198.0,2019-07-01,Звукопоглощающая слоистая конструкция
2018128000.0,2019-03-14,"БЕССТУПЕНЧАТАЯ ТРАНСМИССИЯ И СИСТЕМА ТЯГИ ДЛЯ ГИБРИДНЫХ ТРАНСПОРТНЫХ СРЕДСТВ, СОДЕРЖАЩИХ ТАКОВУЮ"
2019132042.0,2019-11-12,МЕТКА РАДИОЧАСТОТНОЙ ИДЕНТИФИКАЦИИ ДЛЯ ОТСЛЕЖИВАНИЯ ШИНЫ
2017124343.0,2019-01-10,ТРАНСПОРТНОЕ СРЕДСТВО С КАЧАНИЕМ ФАР
2017146386.0,2019-06-28,НОВЫЙ ШИННЫЙ КОРД ИЗ БИЭЛАСТИЧНОГО АРАМИДА В КАЧЕСТВЕ АРМИРУЮЩЕГО СЛОЯ БРЕКЕРА
2017140109.0,2019-05-17,УЛУЧШЕНИЕ СОПРОТИВЛЕНИЯ КАЧЕНИЮ ШИН ИЗ ДИЕНОВОГО КАУЧУКА ПОСРЕДСТВОМ МОДИФИЦИРОВАННЫХ СИЛАНОМ ПОЛИБУТАДИЕНОВ
2017140140.0,2019-05-20,Трансформируемое кресло бронеавтомобиля
2017145156.0,2019-06-24,Способ для контроля ресурса компонентов
2017142356.0,2019-06-27,ШИНА ДЛЯ КОЛЕС ТРАНСПОРТНЫХ СРЕДСТВ
2017132991.0,2019-03-21,СИСТЕМА И СПОСОБ ДЛЯ ОПРЕДЕЛЕНИЯ МЕСТОПОЛОЖЕНИЯ МОБИЛЬНОГО УСТРОЙСТВА ОТНОСИТЕЛЬНО КАБИНЫ ТРАНСПОРТНОГО СРЕДСТВА
2018112520.0,2019-10-09,ЭНЕРГОПОГЛОЩАЮЩИЙ КОЛЕННЫЙ БУФЕР
2017143380.0,2019-06-20,ПЕРЕДНЯЯ СТЕНКА
2017120170.0,2019-05-30,СПОСОБ ТОРМОЖЕНИЯ ДВИГАТЕЛЕМ ТРАНСПОРТНОГО СРЕДСТВА С БЕССТУПЕНЧАТОЙ ТРАНСМИССИЕЙ
2017138553.0,2019-05-08,"ПРИВОДИМОЕ В ДВИЖЕНИЕ ДВИГАТЕЛЕМ ТРАНСПОРТНОЕ СРЕДСТВО, ПРЕЖДЕ ВСЕГО ДВУХКОЛЁСНОЕ ТРАНСПОРТНОЕ СРЕДСТВО"
2018113297.0,2019-10-16,ЭЛЕКТРОМЕХАНИЧЕСКИЙ УСИЛИТЕЛЬ ТОРМОЗНОГО ПРИВОДА И СПОСОБ ИЗГОТОВЛЕНИЯ ЭЛЕКТРОМЕХАНИЧЕСКОГО УСИЛИТЕЛЯ ТОРМОЗНОГО ПРИВОДА
2017121016.0,2019-01-18,"СПОСОБ ПРОИЗВОДСТВА ГИБРИДНОГО КОЛЕСА ИЗ ЛЕГКОГО СПЛАВА, СОДЕРЖАЩЕГО ПЕРЕДНИЙ ФЛАНЕЦ И ОБОД"
2017122948.0,2019-01-09,СПОСОБ ОКАЗАНИЯ ПОМОЩИ ПО МЕНЬШЕЙ МЕРЕ ОДНОМУ ПОСТРАДАВШЕМУ ПРИ АВАРИИ ТРАНСПОРТНОГО СРЕДСТВА И СООТВЕТСТВУЮЩАЯ СИСТЕМА ОКАЗАНИЯ ПОМОЩИ
2017144780.0,2019-06-20,СИСТЕМА БЕЗОПАСНОСТИ
2018106633.0,2019-08-27,ПНЕВМАТИЧЕСКАЯ ПОДВЕСКА ОСИ ДЛЯ ЗАДНЕЙ ОСИ ТРАНСПОРТНОГО СРЕДСТВА
2017123165.0,2019-01-09,"ЗАЩИТНОЕ УСТРОЙСТВО ДЛЯ ШАРОВОГО ШАРНИРА ПОДВЕСКИ, СОДЕРЖАЩЕЕ ЖЕЛОБ"
2018107223.0,2019-08-28,ЭЛЕКТРОПНЕВМАТИЧЕСКИЙ ПРИБОР ДЛЯ УПРАВЛЕНИЯ СИСТЕМОЙ ТОРМОЖЕНИЯ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТНОГО СРЕДСТВА
2017141633.0,2019-05-29,"УМЕНЬШЕНИЕ УКАЗАНИЙ НА СБОЙ ОТ ТРАНСПОРТНОГО СРЕДСТВА С ИСПОЛЬЗОВАНИЕМ ФИЗИЧЕСКИХ МОДЕЛЕЙ И МОДЕЛЕЙ, УПРАВЛЯЕМЫХ ДАННЫМИ"
2017146191.0,2019-06-27,СИСТЕМЫ И СПОСОБЫ УПРАВЛЕНИЯ ПОЕЗДКОЙ
2018101892.0,2019-07-19,СИЛОВАЯ ШИНА ТРАНСПОРТНОГО СРЕДСТВА И СКЛАДНАЯ СИЛОВАЯ ШИНА
2017126209.0,2019-01-21,АККУМУЛЯТОРНАЯ СИСТЕМА
2018122237.0,2019-12-19,Дверная створка с верхним уменьшенным участком для конструкции наружного зеркала
2018121612.0,2019-12-16,УСТРОЙСТВО ДАТЧИКА
2018122834.0,2019-12-27,СПОСОБ И УСТРОЙСТВО ДЛЯ ОХЛАЖДЕНИЯ И ОБОГРЕВА ВОЗДУХА В ТРАНСПОРТНОМ СРЕДСТВЕ
2018117959.0,2019-12-26,УЗЕЛ СОЛЕНОИДА ДЛЯ КЛАПАНА
2018109221.0,2019-09-17,УСТРОЙСТВО ОТКИДЫВАНИЯ ДЛЯ ЗАМЕНЯЮЩЕЙ ЗЕРКАЛО СИСТЕМЫ
2017133635.0,2019-03-27,Устройство для применения в детском удерживающем кресле
2018121953.0,2019-12-16,ПРЕДНАЗНАЧЕННЫЙ ДЛЯ НОВОРОЖДЕННЫХ ВКЛАДЫШ В ДЕТСКОЕ АВТОКРЕСЛО
2018109903.0,2019-09-23,Крепежное устройство для стяжного хомута
2018106660.0,2019-08-22,"СИСТЕМА ОБСЛУЖИВАНИЯ, СПОСОБ ОБСЛУЖИВАНИЯ СИСТЕМЫ ОБСЛУЖИВАНИЯ И ТРАНСПОРТНОЕ СРЕДСТВО, СОДЕРЖАЩЕЕ СИСТЕМУ ОБСЛУЖИВАНИЯ"
2018121821.0,2019-12-16,СПОСОБ ДЛЯ УПРАВЛЕНИЯ СИСТЕМОЙ ВВОДА ИДЕНТИФИКАЦИОННОГО НОМЕРА ТРАНСПОРТНОГО СРЕДСТВА (VIN)
2018112300.0,2019-10-07,Электромеханический двухпоточный привод транспортной машины с бортовым способом поворота
2017136562.0,2019-04-17,УСТРОЙСТВА И СПОСОБЫ ДЛЯ АЭРОДИНАМИЧЕСКИХ ОКОННЫХ БЛОКОВ
2018110373.0,2019-09-26,СПОСОБ УПРАВЛЕНИЯ И УСТРОЙСТВО УПРАВЛЕНИЯ ДЛЯ ЭЛЕКТРОТРАНСПОРТНОГО СРЕДСТВА
2018108596.0,2019-09-12,АДАПТИВНЫЙ ПОГЛОЩАЮЩИЙ ЭНЕРГИЮ БАМПЕР
2018109492.0,2019-09-19,"СПОСОБ КОНТРОЛЯ ЗЕРКАЛ БОКОВОГО ВИДА В АВТОНОМНЫХ ТРАНСПОРТНЫХ СРЕДСТВАХ, КОМПЬЮТЕР И ТРАНСПОРТНОЕ СРЕДСТВО"
2017131345.0,2019-03-06,СИСТЕМА И СПОСОБ (ВАРИАНТЫ) ИЗВЛЕЧЕНИЯ ВОДЫ ДЛЯ ВПРЫСКА ИЗ ЭЛЕКТРИЧЕСКОЙ СИСТЕМЫ КОНДИЦИОНИРОВАНИЯ ВОЗДУХА
2017131359.0,2019-03-06,СИСТЕМА И СПОСОБ ДЛЯ ИЗВЛЕЧЕНИЯ ВОДЫ ИЗ МЕХАНИЧЕСКОЙ СИСТЕМЫ КОНДИЦИОНИРОВАНИЯ ВОЗДУХА ДЛЯ ВПРЫСКА ВОДЫ
2017132716.0,2019-03-19,СИСТЕМА И СПОСОБ ДЛЯ ОПРЕДЕЛЕНИЯ ВЛАЖНОСТИ
2017132844.0,2019-03-21,ТРАНСПОРТНОЕ СРЕДСТВО И СПОСОБ ПРЕДОТВРАЩЕНИЯ КРАЖИ КОЛЕС ТРАНСПОРТНОГО СРЕДСТВА
2017132417.0,2019-04-15,УСТРОЙСТВО ГИДРОУСИЛЕНИЯ ТРАНСПОРТНОГО СРЕДСТВА И СПОСОБ СБРОСА ДАВЛЕНИЯ В ТАКОМ УСТРОЙСТВЕ
2017146375.0,2019-07-01,НОВЫЙ БИЭЛАСТИЧНЫЙ ШИННЫЙ КОРД ИЗ ПОЛИЭСТЕРА В КАЧЕСТВЕ АРМИРУЮЩЕГО СЛОЯ БРЕКЕРА
2018107326.0,2019-08-28,ОЧИСТИТЕЛЬ ДАТЧИКА
2018105575.0,2019-08-14,ОБНАРУЖЕНИЕ ОБЪЕКТА ДЛЯ ТРАНСПОРТНЫХ СРЕДСТВ
2018110322.0,2019-09-23,СИСТЕМА АВТОМАТИЧЕСКОГО ПУСКА-ОСТАНОВА
2018113468.0,2019-10-16,АКТИВНАЯ ЗВУКОВАЯ ДЕСЕНСИБИЛИЗАЦИЯ К ТОНАЛЬНОМУ ШУМУ В ТРАНСПОРТНОМ СРЕДСТВЕ
2018113702.0,2019-10-17,СИСТЕМА УДЕРЖИВАНИЯ ДЕТСКОГО СИДЕНЬЯ (ВАРИАНТЫ)
2018113703.0,2019-10-16,СИСТЕМА УДЕРЖИВАНИЯ
2018115195.0,2019-10-28,ОХЛАЖДЕНИЕ ТОПЛИВА ТРАНСПОРТНОГО СРЕДСТВА
2018104891.0,2019-08-09,СИСТЕМА И УЗЕЛ ПОДУШКИ БЕЗОПАСНОСТИ
2018115672.0,2019-10-28,СПОСОБЫ И УСТРОЙСТВО ДЛЯ ПРИМЕНЕНИЯ СТЕКЛООЧИСТИТЕЛЬНОЙ ЖИДКОСТИ К КАМЕРАМ ТРАНСПОРТНОГО СРЕДСТВА
2018116760.0,2019-11-07,Стеклоочиститель Фокина для переднего и заднего стекла транспортного средства
2018121284.0,2019-12-09,ПОДУШКА БЕЗОПАСНОСТИ И ТРАНСПОРТНОЕ СРЕДСТВО
2018106021.0,2019-08-21,"УСТРОЙСТВО ОПРЕДЕЛЕНИЯ ОКРУЖЕНИЯ, АППАРАТУРА СОДЕЙСТВИЯ ПРИ ДВИЖЕНИИ И СПОСОБ ОПРЕДЕЛЕНИЯ ОКРУЖЕНИЯ"
2017134484.0,2019-04-05,ПРЕДУПРЕЖДЕНИЯ О СТОЛКНОВЕНИИ ТРАНСПОРТНОГО СРЕДСТВА НА ОСНОВЕ ВРЕМЕНИ ДО СТОЛКНОВЕНИЯ
2018116860.0,2019-11-07,Сельскохозяйственная машина
2018105574.0,2019-09-27,УЛУЧШЕННОЕ ПРЕДОТВРАЩЕНИЕ СТОЛКНОВЕНИЙ
2017147047.0,2019-07-01,Способ и устройство энергосберегающего управления уличным освещением (варианты)
2018110578.0,2019-10-28,УЛУЧШЕННАЯ СИСТЕМА ОБНАРУЖЕНИЯ ПРЕПЯТСТВИЙ СЗАДИ
2018104465.0,2019-08-07,СПОСОБ УПРАВЛЕНИЯ ПОЛОЖЕНИЕМ ИСПОЛНИТЕЛЬНОГО МЕХАНИЗМА КОРОБКИ ПЕРЕДАЧ
2017138902.0,2019-05-08,ЭЛЕКТРОПРИВОД ДЛЯ РОЛИКОВОЙ ДОСКИ И ЭЛЕКТРОЛОНГБОРД
2018109733.0,2019-10-23,НОСИМОЕ УСТРОЙСТВО ОБНАРУЖЕНИЯ ВЗГЛЯДА ГЛАЗ В ТРАНСПОРТНОМ СРЕДСТВЕ
2018105565.0,2019-09-26,"УСТРОЙСТВО, ИСПОЛЬЗУЮЩЕЕ СИНХРОННУЮ И СБАЛАНСИРОВАННУЮ СВЯЗЬ V2V"
2018146339.0,2020-06-26,"СПОСОБ ПЕРЕМЕЩЕНИЯ, ИСПОЛЬЗОВАНИЯ СОЛНЕЧНОГО ЛЕТАЮЩЕГО ЭЛЕКТРОМОБИЛЯ АМФИБИИ КОСМОЛЕТА РОБОТА (СЛЭАКР)"
2019120338.0,2020-12-28,Самоочищающееся приводное колесо гребневого зацепления гусеничного движителя
2019104787.0,2020-08-20,Способ создания движущей силы с изменяемым направлением
2018137551.0,2020-04-24,Устройство стабилизации положения левитирующих транспортных средств
2018126564.0,2020-01-20,Контейнерный способ потребления газа двигателями транспортных средств
2018138343.0,2020-04-30,"КОМФОРТАБЕЛЬНОЕ СПАСАТЕЛЬНОЕ СУДНО НА ВОЗДУШНОЙ ПОДУШКЕ ДЛЯ МОБИЛЬНОЙ ДОСТАВКИ ПОСТРАДАВШИХ И ГРУЗОВ ИЗ МЕСТ, ПОДВЕРГНУВШИХСЯ ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ, В ПУНКТЫ ВРЕМЕННОГО РАЗМЕЩЕНИЯ"
2018140107.0,2020-05-13,Космическая система спасения и способ ее функционирования
2018141420.0,2020-05-26,СПОСОБ ПИТАНИЯ ДВИГАТЕЛЕЙ ЭЛЕКТРОПОЕЗДА
2018136909.0,2020-04-09,ШАГАЮЩЕЕ КОЛЕСО
2018131064.0,2020-03-02,Догрузочное устройство колёсного трактора
2019119488.0,2020-12-21,"Способ перевозки скоропортящихся грузов по электрифицированным железным дорогам, площадка съема/установки скоропортящихся грузов с железнодорожных платформ и контейнерный поезд"
2019106091.0,2020-09-04,Транспортное средство для перевозки по меньшей мере одного контейнера и/или грузового модуля и транспортная система для перевозки по меньшей мере одного контейнера и/или грузового модуля
2019115310.0,2020-11-24,Способ эффективного управления торможением с переменным нажатием в зависимости от скорости движения поезда и устройство для его реализации
2018132877.0,2020-03-17,ЗАЦЕП ВЕЛОПАРКОВКИ
2019110432.0,2020-10-09,ДЖЕТКАРБЕБИ
2019101108.0,2020-07-13,ДВИЖИТЕЛЬ ТРАНСПОРТНОГО СРЕДСТВА (ВАРИАНТЫ)
2018132807.0,2020-04-01,Рама велосипеда со встроенным и съёмным аккумулятором
2019104971.0,2020-08-21,РОЛИКОВОЕ СРЕДСТВО ПЕРЕДВИЖЕНИЯ
2018138786.0,2020-05-12,ПЛАНЕТАРНАЯ ВТУЛКА
2018139659.0,2020-05-13,ЗАПИРАЮЩЕЕ УСТРОЙСТВО ДЛЯ ПЕДАЛЬНЫХ ТРАНСПОРТНЫХ СРЕДСТВ
2018144075.0,2020-07-10,СПОСОБ НАВИГАЦИОННОГО УПРАВЛЕНИЯ ВЕЛОСИПЕДОМ И РУЛЬ ВЕЛОСИПЕДА
2018147394.0,2020-06-29,Гибридный механизм поворота гусеничной машины
2018147434.0,2020-07-10,СКЛАДНОЙ МОТОРОЛЛЕР
2019114043.0,2020-11-06,Быстросъемная гусеничная платформа
2019109627.0,2020-10-01,Способ повышения проходимости гусеничного движителя транспортного средства
2019110826.0,2020-10-15,"ОПОРНОЕ УСТРОЙСТВО ДЛЯ ГУСЕНИЧНОГО ТРАНСПОРТНОГО СРЕДСТВА, КОМПЛЕКТ ДЛЯ МОДЕРНИЗАЦИИ ГУСЕНИЧНОГО ТРАНСПОРТНОГО СРЕДСТВА И ГУСЕНИЧНОЕ ТРАНСПОРТНОЕ СРЕДСТВО, СОДЕРЖАЩЕЕ УКАЗАННОЕ ОПОРНОЕ УСТРОЙСТВО"
2018146901.0,2020-06-26,АВТОМОБИЛЬНЫЙ СОСТАВ
2019116977.0,2020-12-03,СКЛАДНАЯ ПОКУПАТЕЛЬСКАЯ ТЕЛЕЖКА
2018142359.0,2020-05-29,ТРАКТОР С РЕГУЛИРУЕМЫМ ПОЛОЖЕНИЕМ ЦЕНТРА ТЯЖЕСТИ
2019107610.0,2020-09-15,Устройство для перемещения грузов
2018130665.0,2020-02-27,"ПАНЕЛЬ ДНИЩА КУЗОВА, ИМЕЮЩАЯ ТОЧКИ КРЕПЛЕНИЯ"
2019114991.0,2020-11-16,Шнековый движитель
2019111208.0,2020-10-15,УСТРОЙСТВО ДЛЯ КАТАНИЯ НА САНКАХ-ЛЕДЯНКАХ
2018147441.0,2020-07-09,РУЛЬ С ОСНОВАНИЕМ
2018131921.0,2020-03-06,"Торговое судно, выполненное с возможностью навигации в районах с замерзшим морем, и способ управления им"
2018139311.0,2020-05-12,Наклонный киль с приводной цепью (варианты)
2019103414.0,2020-08-07,Способ повышения ресурса элементов системы колесо-рельс и устройство для его реализации
2018134430.0,2020-03-31,КОМБИНИРОВАННЫЙ БОЕВОЙ КОРАБЛЬ
2019101407.0,2020-07-17,Надводный корабль с трансформерным помещением
2018138033.0,2020-04-29,Железнодорожный вагон для грузовых и пассажирских перевозок
2019109341.0,2020-09-29,"Днище плоскодонной лодки, имеющее форму трапеции в одной плоскости"
2019114569.0,2020-11-13,САМОХОДНЫЙ ПОДВОДНЫЙ АППАРАТ
2019114594.0,2020-11-13,ПЛАВУЧИЙ ДОК
2018145112.0,2020-06-18,Подруливающее устройство автономного необитаемого подводного аппарата
2018125645.0,2020-01-13,Комплект Фокина для переделки велосипеда в шагающий скибайк
2018135352.0,2020-04-06,КОЛЕСНЫЙ МАЛОГАБАРИТНЫЙ ТРАКТОР
2019116419.0,2020-11-30,КОРПУС СУДНА
2019111212.0,2020-12-07,РЕДУКТОР ПРИВОДА НЕСУЩИХ ВИНТОВ ВЕРТОЛЕТА СООСНОЙ СХЕМЫ
2019111361.0,2020-10-15,Устройство для утилизации мусора на околоземном космическом пространстве при помощи лазерного луча с большой мощностью эл. тока
2018131704.0,2020-03-03,Способ полёта вертолёта (варианты) и летательный аппарат Яримова
2018145066.0,2020-06-18,Способ эвакуации экипажа аварийной подводной лодки из всплывшей спасательной камеры и устройство для его осуществления
2018129355.0,2020-02-10,БЕЗРАКЕТНАЯ СИСТЕМА ЗАПУСКА КОСМИЧЕСКИХ АППАРАТОВ
2019100118.0,2020-07-10,БЕСПИЛОТНЫЙ ЛЕТАТЕЛЬНЫЙ АППАРАТ ДЛЯ ОКАЗАНИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ
2018131483.0,2020-03-02,Система контроля положения лыжи для движения двухколесного транспортного средства по снегу
2019103845.0,2020-10-22,СПОСОБ УПРАВЛЕНИЯ БОРТОВОЙ И/ИЛИ КИЛЕВОЙ КАЧКОЙ СУДНА ПРИ НУЛЕВОЙ ИЛИ МАЛОЙ СКОРОСТИ СУДНА
2019105443.0,2020-08-26,СПОСОБ ПРЕДОТВРАЩЕНИЯ ПОВЫШЕНИЯ ДАВЛЕНИЯ В ОТСЕКЕ-УБЕЖИЩЕ АВАРИЙНОЙ ПОДВОДНОЙ ЛОДКИ
2018145165.0,2020-06-18,Спасательный подводный аппарат
2019117127.0,2020-12-03,Система динамической стабилизации скоростного судна
2019104769.0,2020-08-20,Дискообразный дирижабль-мультикоптер
2018132294.0,2020-03-11,ТЯГОВАЯ ЕДИНИЦА ЖЕЛЕЗНОДОРОЖНОГО ПОДВИЖНОГО СОСТАВА С ПЕРЕХОДНЫМ КРЫШНЫМ ЭЛЕМЕНТОМ
