doc_n,date,title
2019116442.0,2020-12-04,СОСТАВЫ С АДЕНОАССОЦИИРОВАННЫМ ВИРУСОМ
2019116780.0,2020-11-30,СЕЛЕКТИВНЫЙ ИНГИБИТОР МУТАНТА EGFR СО ВСТАВКОЙ В ЭКЗОНЕ 20
2019107425.0,2020-09-15,Способ разобщения холецистодуоденального свища с последующей холецистэктомией у больных с ожирением из минидоступа
2018144043.0,2020-06-15,КРИСТАЛЛЫ
2018123791.0,2020-01-24,"КОМПОЗИЦИИ, СОДЕРЖАЩИЕ НИКОТИНАМИДРИБОЗИД И УРОЛИТИН"
2019117789.0,2020-12-07,СПОСОБ ЛЕЧЕНИЯ ВОСПАЛИТЕЛЬНЫХ ЗАБОЛЕВАНИЙ МУЛЬТИВАЛЕНТНЫМИ FC СОЕДИНЕНИЯМИ
2019118036.0,2020-12-10,ВЫБОР ПАРАМЕТРА ПОЛУЧЕНИЯ ИЗОБРАЖЕНИЙ ДЛЯ СИСТЕМЫ ФОРМИРОВАНИЯ ИЗОБРАЖЕНИЙ
2019118131.0,2020-12-11,ПРИСПОСОБЛЕНИЕ ДЛЯ УДАЛЕНИЯ МОЗОЛЕЙ
2018127669.0,2020-02-03,УЛЬТРАЗВУКОВАЯ СИСТЕМА ВИЗУАЛИЗАЦИИ С МНОГОРЕЖИМНЫМ ИНТЕРФЕЙСОМ С СЕНСОРНЫМ ЭКРАНОМ
2019118421.0,2020-12-17,ДИСТАНЦИОННАЯ УЛЬТРАЗВУКОВАЯ ДИАГНОСТИКА С УПРАВЛЯЕМЫМ КАЧЕСТВОМ ОТОБРАЖЕНИЯ ИЗОБРАЖЕНИЙ
2019118433.0,2020-12-18,СПОСОБ ОБЕСПЕЧЕНИЯ ЛЕЧЕБНО-ПРОФИЛАКТИЧЕСКИХ ЭФФЕКТОВ УХОДА ЗА ПОЛОСТЬЮ РТА
2018122949.0,2020-01-30,КОМПОЗИЦИЯ И СПОСОБ ДЛЯ РОСТА ВОЛОС
2019118465.0,2020-12-18,КОМПОЗИЦИИ И СПОСОБЫ ЛЕЧЕНИЯ ПЕРЕДОЗИРОВКИ ОПИОИДАМИ
2018123524.0,2020-01-09,ФАРМАЦЕВТИЧЕСКАЯ ДИАГНОСТИКА
2019142694.0,2020-02-26,"КОМПОЗИЦИИ И СПОСОБЫ, КОТОРЫЕ МОЖНО ИСПОЛЬЗОВАТЬ ДЛЯ ЛЕЧЕНИЯ ПРОЛИФЕРАТИВНЫХ ЗАБОЛЕВАНИЙ"
2019106483.0,2020-09-11,МЕСТНАЯ ТЕРАПИЯ РАПАМИЦИНОМ
2019119442.0,2020-12-21,НОВЫЙ КОНЬЮГАТ АМАНИТИНА
2018142254.0,2020-05-29,"ДЕРМАТОЛОГИЧЕСКАЯ КОМПОЗИЦИЯ, СОДЕРЖАЩАЯ ESCHERICHIA COLI И ENTEROCOCCUS FAECALIS"
2019120051.0,2020-12-30,"ЖИДКИЕ КОМПОЗИЦИИ, СОДЕРЖАЩИЕ МУКОАДГЕЗИВНЫЙ АГЕНТ"
2019120052.0,2020-12-28,ДАТЧИК ПОТОКА И СПОСОБ ИЗМЕРЕНИЯ СКОРОСТИ ПОТОКА
2018123737.0,2020-01-09,СИСТЕМА И СПОСОБ КОНТРОЛЯ ПОЗИЦИИ ПЛОДА
2018137678.0,2020-04-30,КОНТРОЛЬ ОПТИЧЕСКИХ СВОЙСТВ И СТРУКТУРНОЙ СТАБИЛЬНОСТИ ФОТОННЫХ СТРУКТУР С ИСПОЛЬЗОВАНИЕМ ИОННЫХ ЧАСТИЦ
2018127471.0,2020-01-31,КОМПОЗИЦИЯ И СПОСОБ ДЛЯ РОСТА ВОЛОС
2019143796.0,2020-02-27,СПОСОБ ОТСРОЧЕННОГО НЕВРОЛИЗА БЕДРЕННОГО НЕРВА ПОСЛЕ УДАЛЕНИЯ НЕДИФФЕРЕНЦИРОВАННОЙ ПЛЕОМОРФНОЙ САРКОМЫ
2019143798.0,2020-02-27,СПОСОБ КОМБИНИРОВАННОГО ХИРУРГИЧЕСКОГО ЛЕЧЕНИЯ ПРИ РАКЕ ЭНДОМЕТРИЯ IA-IB СТАДИИ У БОЛЬНЫХ С МОРБИДНЫМ ОЖИРЕНИЕМ
2020100073.0,2020-03-03,НЕЙТРАЛИЗУЮЩИЕ АНТИТЕЛА К ВИРУСУ ГРИППА B И ПУТИ ИХ ПРИМЕНЕНИЯ
2020106534.0,2020-05-12,СПОСОБ ВЫПОЛНЕНИЯ ТРАНСУРЕТРАЛЬНОЙ РЕЗЕКЦИИ ПРОСТАТЫ И/ИЛИ МОЧЕВОГО ПУЗЫРЯ У ПАЦИЕНТОВ С МОРБИДНЫМ ОЖИРЕНИЕМ И ГИГАНТИЗМОМ
2020109232.0,2020-04-20,"КОНЪЮГИРОВАННОЕ С ПАЛЬМИТИНОВОЙ КИСЛОТОЙ ПРОИЗВОДНОЕ GnRH ПРОЛОНГИРОВАННОГО ДЕЙСТВИЯ И ФАРМАЦЕВТИЧЕСКАЯ КОМПОЗИЦИЯ, СОДЕРЖАЩАЯ ЕГО"
2020109376.0,2020-04-29,ПРИМЕНЕНИЕ АНТАГОНИСТОВ РЕЦЕПТОРА EP4 ДЛЯ ЛЕЧЕНИЯ NASH- АССОЦИИРОВАННОГО РАКА ПЕЧЕНИ
2020111038.0,2020-04-29,АДЕНОАССОЦИИРОВАННЫЕ ВИРУСНЫЕ ВЕКТОРЫ ДЛЯ ЛЕЧЕНИЯ МИОЦИЛИНОВОЙ (MYOC) ГЛАУКОМЫ
2020113551.0,2020-06-16,СПОСОБ ПРОФИЛАКТИКИ РЕЦИДИВА ПРЕДРАКА И НАЧАЛЬНОГО РАКА ШЕЙКИ МАТКИ ПОСЛЕ ОРГАНОСОХРАННОГО ЛЕЧЕНИЯ ПУТЕМ ДИАГНОСТИКИ И ЛЕЧЕНИЯ ВПЧ В АНОГЕНИТАЛЬНО-ОРОФАРИНГЕАЛЬНОЙ СФЕРЕ В ПОЛОВЫХ ПАРАХ
2018127136.0,2020-01-27,"ТАБЛЕТКА, ВКЛЮЧАЮЩАЯ 1-(3-(2-(1-БЕНЗОТИОФЕН-5-ИЛ)ЭТОКСИ)ПРОПИЛ)АЗЕТИДИН-3-ОЛ ИЛИ ЕГО СОЛИ"
2019115491.0,2020-11-23,Измерения в масштабе местоположения баллонного катетера на основе импеданса
2020116335.0,2020-07-13,"СПОСОБ НИЗКОИНТЕНСИВНОГО ЛАЗЕРНОГО ИЗЛУЧЕНИЯ ПРИ ПРОВЕДЕНИИ ФОТОДИНАМИЧЕСКОЙ ТЕРАПИИ С ФОТОСЕНСИБИЛИЗАТОРОМ ФОТОРАН Е6 ПЕРЕВИВНОЙ СОЕДИНИТЕЛЬНОТКАННОЙ ОПУХОЛИ САРКОМА М-1 КРЫС, ПОЛОЖИТЕЛЬНОЙ ПО МУТАНТНОМУ ГЕНУ р53"
2020117339.0,2020-08-03,СПОСОБ РЕЗЕКЦИИ ПИЩЕВОДА У ПАЦИЕНТОВ СО ЗЛОКАЧЕСТВЕННОЙ ПИЩЕВОДНОЙ ФИСТУЛОЙ
2020117396.0,2020-08-28,Способ превентивной генной терапии для сдерживания гибели нейронов при ишемическом инсульте головного мозга
2020117484.0,2020-07-02,СПОСОБ ХИРУРГИЧЕСКОГО ЛЕЧЕНИЯ ПРОТЯЖЕННЫХ ОБЛИТЕРАЦИЙ МОЧЕТОЧНИКА У БОЛЬНЫХ С ПЕРЕСАЖЕННОЙ ПОЧКОЙ
2020118380.0,2020-07-15,СПОСОБ ПРОФИЛАКТИКИ ВПЧ-АССОЦИИРОВАННЫХ РЕЦИДИВОВ СIN II-III И РШМ 1А1 СТ
2020118870.0,2020-07-30,СПОСОБ ДИАГНОСТИКИ РАКА ЭНДОМЕТРИЯ
2020119178.0,2020-07-29,СПОСОБ ПОСТРОЕНИЯ И ОТОБРАЖЕНИЯ КОМПЬЮТЕРНЫХ 3D-МОДЕЛЕЙ ВИСОЧНО-НИЖНЕЧЕЛЮСТНЫХ СУСТАВОВ
2020120876.0,2020-08-26,"ФАРМАЦЕВТИЧЕСКАЯ КОМПОЗИЦИЯ, СОДЕРЖАЩАЯ АНТАГОНИСТ МИНЕРАЛОКОРТИКОИДНЫХ РЕЦЕПТОРОВ, И ЕЕ ПРИМЕНЕНИЕ"
2020121547.0,2020-09-22,Способ онкопластической резекции молочной железы при ранних стадиях рака
2020123460.0,2020-10-02,СПОСОБ ОРГАНОСОХРАНЯЮЩЕГО ЛЕЧЕНИЯ УРОТЕЛИАЛЬНОГО РАКА ЛОХАНКИ ПОЧКИ
2020128964.0,2020-10-19,СПОСОБ РЕЗЕКЦИИ ГОРТАНИ С СОХРАНЕНИЕМ ХРЯЩЕВОГО КАРКАСА ПРИ ЗЛОКАЧЕСТВЕННЫХ ОПУХОЛЯХ Т1-Т3
2018131706.0,2020-03-04,СПОСОБ ПРОТЕЗИРОВАНИЯ ВСЕХ СТРУКТУР КОРНЯ АОРТЫ
2020129244.0,2020-11-16,СПОСОБ ИНТРАДЕРМАЛЬНОГО АДАПТИРУЮЩЕГО КОЖНОГО ШВА ПО СИДОРОВУ Д.В.
2020129338.0,2020-11-16,СПОСОБ МИКРОХИРУРГИЧЕСКОЙ РЕКОНСТРУКЦИИ ЯЗЫКА И ДНА ПОЛОСТИ РТА ПОСЛЕ РАСШИРЕННОЙ ГЕМИГЛОССЭКТОМИИ
2020129469.0,2020-11-09,СПОСОБ КОМБИНИРОВАННОГО ЛЕЧЕНИЯ МЕСТНО-РАСПРОСТРАНЕННЫХ ФОРМ РАКА ШЕЙКИ МАТКИ IIB-IIIB(T2b-T3bN0(1)M0) СТАДИЙ
2020130277.0,2020-11-16,СПОСОБ ЛАПАРОСКОПИЧЕСКОГО ФОРМИРОВАНИЯ ПИЩЕВОДНО-КИШЕЧНОГО АНАСТОМОЗА
2020130852.0,2020-11-26,СПОСОБ ПРОФИЛАКТИКИ И ЛЕЧЕНИЯ ПРОТРУЗИИ ИЛИ ЭКСТРУЗИИ ЭНДОПРОТЕЗА ПОСЛЕ РЕКОНСТРУКЦИИ МОЛОЧНОЙ ЖЕЛЕЗЫ
2018135660.0,2020-04-08,ПРОИЗВОДНЫЕ 2-ИМИДАЗОЛИНА С АНТИМИКРОБНЫМ ДЕЙСТВИЕМ
2020137385.0,2020-12-03,"СРЕДСТВО ДЛЯ ЛЕЧЕНИЯ ОПУХОЛИ И НАБОР, СОДЕРЖАЩИЙ ЛИПОСОМАЛЬНУЮ КОМПОЗИЦИЮ ГЕМЦИТАБИНА"
2019137100.0,2020-01-09,СПОСОБ ЛЕЧЕНИЯ WEB-СИНДРОМА ПОСЛЕ ХИРУРГИЧЕСКИХ ВМЕШАТЕЛЬСТВ В ПОДМЫШЕЧНОЙ ОБЛАСТИ
2018139893.0,2020-05-21,СПОСОБ ЛЕЧЕНИЯ ИЛИ ПРЕДУПРЕЖДЕНИЯ БОЛЕЗНЕЙ ПЕЧЕНИ
2018131863.0,2020-03-04,Способ комплексного исследования биомеханики сердечно-сосудистой системы
2018146847.0,2020-07-09,ТЕСИДОЛУМАБ ДЛЯ ПРИМЕНЕНИЯ В ЛЕЧЕНИИ ОТТОРЖЕНИЯ ТРАНСПЛАНТАТА
2018133443.0,2020-03-18,Лекарственный сбор с тонизирующим и адаптогенным действием
2018118439.0,2020-04-27,СПОСОБ ПОДГОТОВКИ БОЛЬНОГО С МЕДИЦИНСКИМИ ПРЕПАРАТАМИ МАКРОГОЛА К ДИАГНОСТИЧЕСКИМ И ЛЕЧЕБНЫМ ВМЕШАТЕЛЬСТВАМ
2018134167.0,2020-04-29,КОМБИНИРОВАННАЯ ТЕРАПИЯ ДЛЯ ЛЕЧЕНИЯ ОСТРОГО МИЕЛОИДНОГО ЛЕЙКОЗА
2018127821.0,2020-01-30,ПРИМЕНЕНИЕ ПРОИЗВОДНОГО РАПАМИЦИНА
2018128545.0,2020-02-03,Способ лечения диспепсии телят
2018140244.0,2020-05-18,СТАБИЛЬНЫЕ КОМПОЗИЦИИ С УЛУЧШЕННОЙ ВЯЗКОСТЬЮ
2018143832.0,2020-06-15,СПОСОБ ПОЛУЧЕНИЯ ФОРМОВАННЫХ ИЗДЕЛИЙ ДЛЯ ВВЕДЕНИЯ ЖИВОТНЫМ
2018145969.0,2020-06-25,"2-ОКСО-1,2-ДИГИДРОПИРИДИН-3-КАРБОКСАМИДНЫЕ СОЕДИНЕНИЯ И ИХ ПРИМЕНЕНИЕ В КАЧЕСТВЕ ДВОЙНЫХ ИНГИБИТОРОВ PDK1/AurA"
2018146294.0,2020-07-17,КОМПОЗИЦИЯ ДЛЯ ЛЕЧЕНИЯ УРЕМИЧЕСКОГО ЗУДА
2019102933.0,2020-08-05,ЛЕЧЕНИЕ СОСУДИСТОГО ЗАБОЛЕВАНИЯ СЕТЧАТКИ С ИСПОЛЬЗОВАНИЕМ КЛЕТОК-ПРЕДШЕСТВЕННИКОВ
2019102934.0,2020-08-10,ИНГИБИТОРЫ ACC ДЛЯ ПРИМЕНЕНИЯ В ЛЕЧЕНИИ МИКОБАКТЕРИАЛЬНЫХ ЗАБОЛЕВАНИЙ
2019112460.0,2020-10-26,СРЕДСТВО ДЛЯ ЛЕЧЕНИЯ И ПРОФИЛАКТИКИ ОСТРЫХ РЕСПИРАТОРНЫХ ВИРУСНЫХ ИНФЕКЦИЙ (ОРВИ) И СПОСОБ ЕГО ПРИГОТОВЛЕНИЯ
2019113752.0,2020-11-13,КОМПОЗИЦИИ АПИЛИМОДА И СПОСОБЫ ИХ ПРИМЕНЕНИЯ ПРИ ЛЕЧЕНИИ БОЛЕЗНИ АЛЬЦГЕЙМЕРА
2018137037.0,2020-04-22,"АНТИНЕОПЛАСТИЧЕСКИЕ КОМБИНАЦИИ, СОДЕРЖАЩИЕ HKI-272 И ВИНОРЕЛБИН"
2018145208.0,2020-06-22,Способ регистрации сердечной деятельности при помощи гироскопа (гирокардиография)
2018134204.0,2020-03-30,Способ прогнозирования пострезекционной печеночной недостаточности
2018146115.0,2020-06-25,ИСПОЛЬЗОВАНИЕ ДОПОЛНЕННОЙ РЕАЛЬНОСТИ ДЛЯ СОДЕЙСТВИЯ ОРИЕНТИРОВАНИЮ ВО ВРЕМЯ МЕДИЦИНСКИХ ПРОЦЕДУР
2018146636.0,2020-06-25,УСТРОЙСТВО ДЛЯ СКРИНИНГОВОЙ ДИАГНОСТИКИ СИСТЕМЫ ДЫХАНИЯ
2018135748.0,2020-04-13,КОМПОЗИЦИЯ ДЛЯ СТИМУЛИРОВАНИЯ АКТИВНОСТИ СИРТУИНОВ
2018136760.0,2020-05-19,НОВЫЕ ИММУНОГЕННЫЕ CD1d-СВЯЗЫВАЮЩИЕ ПЕПТИДЫ
2018130757.0,2020-02-27,"КОНЪЮГАТЫ АНТИТЕЛА К CD74, КОМПОЗИЦИИ, СОДЕРЖАЩИЕ КОНЪЮГАТЫ АНТИТЕЛА К CD74, И СПОСОБЫ ИСПОЛЬЗОВАНИЯ КОНЪЮГАТОВ АНТИТЕЛА К CD74"
2018140070.0,2020-05-15,СПОСОБЫ УЛУЧШЕНИЯ СЕЛЬСКОХОЗЯЙСТВЕННОГО ПРОИЗВОДСТВА ПТИЦЫ ПУТЕМ ПРИМЕНЕНИЯ МИКРОБНЫХ КОНСОРЦИУМОВ ИЛИ ИХ ШТАММОВ
2018140513.0,2020-05-18,"Способ применения природной лечебной хлоридно-гидрокарбонатной натриевой, борной питьевой минеральной воды с минерализацией 7-14 граммов на литр в нос и носоглотку ингаляционным путем с использованием аэрозоли как новый метод профилактики ОРВИ и гриппа"
2019100628.0,2020-07-10,Способ лечения болезни Гиршпрунга
2019102332.0,2020-07-29,Способ коррекции микробиоценозов молодняка крупного рогатого скота
2018140243.0,2020-05-15,КОМБИНАЦИЯ МЕТИЛСУЛЬФОНИЛМЕТАНА И ТИЗОЛЯ
2018140996.0,2020-06-15,НЕИМПЛАНТИРУЕМОЕ УСТРОЙСТВО ДЛЯ ВРЕМЕННОГО ЗАКУПОРИВАНИЯ КРОВЕНОСНЫХ СОСУДОВ И ЕГО ПРИМЕНЕНИЕ
2018130839.0,2020-02-28,АЛГОРИТМ ПОДГОНКИ СЕТКИ
2018130894.0,2020-02-27,Способ определения пространственного положения хирургического инструмента при проведении лапароскопического оперативного вмешательства и устройство для определения пространственного положения хирургического инструмента при проведении лапароскопического оперативного вмешательства
2019100084.0,2020-07-09,Способ оценки сердечной деятельности при помощи смартфона
2019101633.0,2020-07-22,АБЛЯЦИЯ КРАТКОЙ ДЛИТЕЛЬНОСТИ С РЕГУЛИРОВКОЙ МОЩНОСТИ И ПЕРЕМЕННЫМИ ТЕМПЕРАТУРНЫМИ ПРЕДЕЛАМИ
2018124802.0,2020-02-11,КОМБИНИРОВАННАЯ ТЕРАПИЯ С ИСПОЛЬЗОВАНИЕМ ГЕНА REIC/DKK-3 И ИНГИБИТОРА КОНТРОЛЬНОЙ ТОЧКИ ИММУННОГО ОТВЕТА
2019103880.0,2020-08-14,СПОСОБ ПОЛУЧЕНИЯ ПОЛИМОРФНОЙ ФОРМЫ 3-[5-АМИНО-4-(3-ЦИАНОБЕНЗОИЛ)ПИРАЗОЛ-1-ил]-N-ЦИКЛОПРОПИЛ-4-МЕТИЛБЕНЗАМИДА
2018136141.0,2020-04-30,ЗАЩИТНОЕ УСТРОЙСТВО ДЛЯ КОНЧИКА ИНСТРУМЕНТА
2018136956.0,2020-04-22,"АППАРАТ И СПОСОБ ДЛЯ ОПРЕДЕЛЕНИЯ МЕСТОПОЛОЖЕНИЯ, ИЗМЕРЕНИЯ, КОНТРОЛЯ И ЛЕЧЕНИЯ ВОСПАЛЕНИЯ МЯГКИХ ТКАНЕЙ И ФАСЦИАЛЬНЫХ ПЛАСТИНОК"
2018136747.0,2020-04-22,ПРОТИВОТУБЕРКУЛЕЗНОЕ СРЕДСТВО
2018141320.0,2020-06-25,КОМПОЗИЦИЯ И СПОСОБЫ ДЛЯ МИКРОБИОТНОЙ ТЕРАПИИ
2018145090.0,2020-06-18,ФОРМОВАННЫЙ СОРБЕНТ ВНИИТУ-1ОКСИ
2019102393.0,2020-07-29,ГУМАНИЗИРОВАННЫЕ АНТИТЕЛА К ФАКТОРУ D И ИХ ПРИМЕНЕНИЯ
2018128784.0,2020-02-27,Способы получения антител с заданным профилем гликозилирования
2018119759.0,2020-01-09,"ПРИМЕНЕНИЕ 1,3-ДИГЛИЦЕРИДА В МЕСТНОЙ КОМПОЗИЦИИ ДЛЯ ПРОТИВОДЕЙСТВИЯ ОСЛАБЛЕНИЮ КОЖНОГО БАРЬЕРА"
2018142209.0,2020-06-03,"ПРИМЕНЕНИЕ ФИКОЦИАНИНОВ, ОЧИЩЕННЫХ ИЛИ В ТОМ ВИДЕ, КАК ОНИ ПРИСУТСТВУЮТ В ЦИАНОБАКТЕРИАЛЬНЫХ МИКРОВОДОРОСЛЯХ ИЛИ ИХ ЭКСТРАКТАХ, В КАЧЕСТВЕ ПРЕБИОТИКОВ ДЛЯ ПОВЫШЕНИЯ ЖИЗНЕСПОСОБНОСТИ ПРОБИОТИЧЕСКИХ КУЛЬТУР И ПРОДУКТОВ, ИХ ВЫЖИВАЕМОСТИ В ЖЕЛУДОЧНО-КИШЕЧНОМ ТРАКТЕ, СПОСОБНОСТИ БОРОТЬСЯ С ПАТОГЕНАМИ И ОБЩИХ СВОЙСТВ, УЛУЧШАЮЩИХ ЗДОРОВЬЕ"
2018142349.0,2020-06-11,ДИАГНОСТИЧЕСКАЯ СИСТЕМА ДЛЯ ИЗМЕРЕНИЯ УРОВНЯ СОЗНАНИЯ И СООТВЕТСТВУЮЩИЙ СПОСОБ
2020125263.0,2020-08-10,ПРОИЗВОДНЫЕ АМИНОКИСЛОТ И ИХ ИСПОЛЬЗОВАНИЕ
2018125467.0,2020-01-13,Способ лечения пальмарно-плантарной эритродизестезии
2018142039.0,2020-06-03,ВНУТРИКЛЕТОЧНАЯ ДОСТАВКА БИОМОЛЕКУЛ ДЛЯ ИНДУКЦИИ ТОЛЕРАНТНОСТИ
2018139655.0,2020-05-14,БИФИДОБАКТЕРИИ ДЛЯ УВЕЛИЧЕНИЯ БЕЗЖИРОВОЙ МАССЫ ТЕЛА
2018134202.0,2020-03-30,ОЦЕНКА И ВИЗУАЛЬНОЕ ПРЕДСТАВЛЕНИЕ РАЗМЕРА АБЛЯЦИИ
2018144709.0,2020-06-17,"ЛЕКАРСТВЕННОЕ СРЕДСТВО ДЛЯ ВЕТЕРИНАРИИ, ОБЛАДАЮЩЕЕ ГИПОТЕНЗИВНЫМ ДЕЙСТВИЕМ И ИСПОЛЬЗУЮЩЕЕСЯ ДЛЯ ЛЕЧЕНИЯ ХРОНИЧЕСКОЙ ПОЧЕЧНОЙ И СЕРДЕЧНОЙ НЕДОСТАТОЧНОСТИ У КОШЕК И СОБАК"
2018141254.0,2020-05-26,УЛЬТРАЗВУКОВЫЕ СИСТЕМЫ И СПОСОБЫ АДАПТИВНОГО УПРАВЛЕНИЯ МОЩНОСТЬЮ
2018145441.0,2020-06-26,СПОСОБ УМЕНЬШЕНИЯ ЗАРАЖЕНИЯ ЯИЦ
2019110155.0,2020-10-08,СИСТЕМА И СПОСОБ ДЛЯ КОНТРОЛЯ РАЗМЕРОВ ПЛОДА
2019106889.0,2020-11-23,ВЫСОКОСТАБИЛЬНЫЕ УПАКОВАННЫЕ РАСТВОРЫ ТИРЕОИДНОГО ГОРМОНА Т4
2019100079.0,2020-08-13,СПОСОБ ПОЛУЧЕНИЯ ДНК-ВАКЦИНЫ ДЛЯ ИММУНОТЕРАПИИ РАКА
2019104724.0,2020-08-24,СЛИТЫЕ БЕЛКИ ИЗ ФРАГМЕНТОВ БЕЛКОВ ЧЕЛОВЕКА ДЛЯ ПОЛУЧЕНИЯ КОМПОЗИЦИЙ КРАТНО МУЛЬТИМЕРИЗОВАННЫХ FC ИММУНОГЛОБУЛИНОВ С УЛУЧШЕННЫМ СВЯЗЫВАНИЕМ С FC-РЕЦЕПТОРОМ
2020137883.0,2020-12-03,"КОМПОЗИЦИИ, СОДЕРЖАЩИЕ 15-HEPE, И СПОСОБЫ ИХ ПРИМЕНЕНИЯ"
2020123800.0,2020-10-02,ХИРАЛЬНЫЕ ДИАРИЛЬНЫЕ МАКРОЦИКЛЫ И ИХ ПРИМЕНЕНИЕ
2018123153.0,2020-02-06,КОМПОЗИЦИИ ЦИКЛОСПОРИНА А ДЛЯ МЕСТНОГО ПРИМЕНЕНИЯ
2018124654.0,2020-06-10,"КОМПОЗИЦИЯ, СОДЕРЖАЩАЯ ЛАКТОБАКТЕРИИ, ДЛЯ ПРЕДОТВРАЩЕНИЯ И ЛЕЧЕНИЯ ВАГИНОЗА И ЕЕ ПРИМЕНЕНИЕ"
2018128582.0,2020-02-11,МУТИРОВАННЫЙ УКОРОЧЕННЫЙ ФАКТОР ФОН ВИЛЛЕБРАНДА
2018129096.0,2020-02-13,ДЕПИЛЯЦИОННЫЕ КОМПОЗИЦИИ
2018130070.0,2020-02-21,БИОМАРКЕРЫ ДЛЯ ЛЕЧЕНИЯ РАКА ПРИ ПОМОЩИ АПИЛИМОДА
2018133932.0,2020-05-12,ФАРМАЦЕВТИЧЕСКАЯ КОМПОЗИЦИЯ СТЕРОИДНОГО ГОРМОНА
2018134132.0,2020-04-30,"ВЯЗКОУПРУГИЙ ГЕЛЬ ЛИРАГЛУТИДА, АДАПТИРОВАННЫЙ ДЛЯ ОДНОКРАТНОГО НЕДЕЛЬНОГО ИЛИ ОДНОКРАТНОГО ДВУХНЕДЕЛЬНОГО ПРИМЕНЕНИЯ"
2018134336.0,2020-04-02,КОМБИНИРОВАННАЯ ТЕРАПИЯ СОРАФЕНИБОМ ИЛИ РЕГОРАФЕНИБОМ И ФОСФОРАМИДАТНЫМ ПРОЛЕКАРСТВОМ ТРОКСАЦИТАБИНА
2018134360.0,2020-04-01,"МИКРОИГОЛЬНЫЕ ЧАСТИЦЫ, КОМПОЗИЦИИ И СПОСОБЫ ЛЕЧЕНИЯ И ДОСТАВКИ ПРЕДСТАВЛЯЮЩЕГО ИНТЕРЕС ВЕЩЕСТВА"
2018135141.0,2020-04-08,НИЗКОМОЛЕКУЛЯРНЫЕ ИНДУКТОРЫ АКТИВНЫХ ФОРМ КИСЛОРОДА И ИНГИБИТОРЫ МИТОХОНДРИАЛЬНОЙ АКТИВНОСТИ
2018135961.0,2020-04-20,СПОСОБ УСКОРЕНИЯ ИНВОЛЮЦИИ И ПРЕДОТВРАЩЕНИЯ ИНФЕКЦИИ МОЛОЧНОЙ ЖЕЛЕЗЫ ДОЙНОГО ЖИВОТНОГО ПРИ ЗАПУСКЕ
2018129357.0,2020-03-18,ПРИМЕНЕНИЕ ИМИТИРУЮЩЕЙ ОГРАНИЧЕНИЕ ПИТАНИЯ ДИЕТЫ ДЛЯ ПОВЫШЕНИЯ ЭФФЕКТИВНОСТИ АНТИЭСТРОГЕНОВ ПРИ ТЕРАПИИ РАКА
2018146424.0,2020-07-10,"ОЦЕНКА ГОРИЗОНТАЛЬНЫХ НАПРЯЖЕНИЙ И НЕЛИНЕЙНЫХ КОНСТАНТ В АНИЗОТРОПНЫХ ПЛАСТАХ, ТАКИХ КАК ПЕРЕМЕЖАЮЩИЕСЯ КАРБОНАТНЫЕ СЛОИ В КОЛЛЕКТОРАХ ОРГАНОГЕННОГО СЛАНЦА"
2018124822.0,2020-02-14,КОМПОЗИЦИЯ С ЗАЩИЩЕННЫМИ ОЛИГОМЕРАМИ ДЛЯ ПОКРЫТИЯ НОГТЕЙ
2019101814.0,2020-07-27,СПОСОБЫ ПРИМИРОВАНИЯ ИММУНОЙ СИСТЕМЫ СВИНЕЙ
2019108100.0,2020-09-22,КОМПОЗИЦИИ НИКОТИНАМИД РИБОЗИДА И ПТЕРОСТИЛЬБЕНА И МЕТОДЫ ЛЕЧЕНИЯ НЕЙРОДЕГЕНЕРАТИВНЫХ ЗАБОЛЕВАНИЙ
2018138299.0,2020-06-04,ФАРМАЦЕВТИЧЕСКАЯ КОМПОЗИЦИЯ В ВИДЕ ПЕНЫ
2018144187.0,2020-06-19,СПЕЦИФИЧЕСКИЙ АНАЛОГ ТРИФТОРЭТИЛХИНОЛИНА ДЛЯ ПРИМЕНЕНИЯ ПРИ ЛЕЧЕНИИ APIDS
2020127099.0,2020-09-02,СПОСОБ УЛУЧШЕНИЯ ФУНКЦИИ ИММУННЫХ КЛЕТОК И ОЦЕНКИ МУЛЬТИФУНКЦИОНАЛЬНОСТИ ИММУННЫХ КЛЕТОК
2018140960.0,2020-05-26,"КОМПОЗИЦИИ, СОДЕРЖАЩИЕ КОМБИНИРОВАННЫЙ СОСТАВ НА ОСНОВЕ АНТИТЕЛ К PD-L1 И CTLA-4"
2019120482.0,2020-12-28,СПОСОБ НАНЕСЕНИЯ МАКИЯЖА И УСТРОЙСТВА ДЛЯ ЕГО РЕАЛИЗАЦИИ
2018125702.0,2020-01-16,ПИТАТЕЛЬНЫЕ КОМПОЗИЦИИ И ДЕТСКИЕ СМЕСИ ДЛЯ СТИМУЛЯЦИИ МИЕЛИНИЗАЦИИ В ГОЛОВНОМ МОЗГЕ
2020139283.0,2020-12-10,СТАБИЛЬНАЯ КОМПОЗИЦИЯ БЕЛКА ИММУНОГЛОБУЛИНА С ДВОЙНЫМИ ВАРИАБЕЛЬНЫМИ ДОМЕНАМИ
2019142696.0,2020-02-26,ЕСТЕСТВЕННАЯ КОМБИНАЦИЯ СОСТАВОВ И СПОСОБОВ ГОРМОНОЗАМЕСТИТЕЛЬНОЙ ТЕРАПИИ
